"GroupID","Day","Date","Forecast","Observed","AGWRC","Residuals"
59,13,2016-04-18,164.480175666227,200,0.970425274360944,-35.519824333773
59,14,2016-04-19,159.615719597835,196,0.970425274360944,-36.3842804021653
59,15,2016-04-20,154.895128483048,193,0.970425274360944,-38.1048715169518
61,1,2016-10-25,74.3993848131998,74,0.988039638953516,0.399384813199774
61,2,2016-10-26,73.5095413091976,73.7,0.988039638953516,-0.190458690802387
61,3,2016-10-27,72.6303406547782,73.6,0.988039638953516,-0.9696593452218
61,4,2016-10-28,71.7616555576179,72.9,0.988039638953516,-1.13834444238206
61,5,2016-10-29,70.9033602478554,73.3,0.988039638953516,-2.39663975214458
61,6,2016-10-30,70.0553304598822,73.7,0.988039638953516,-3.64466954011785
61,7,2016-10-31,69.2174434143512,73.8,0.988039638953516,-4.58255658564876
61,8,2016-11-01,68.389577800401,73.5,0.988039638953516,-5.11042219959896
61,9,2016-11-02,67.5716137580916,73.5,0.988039638953516,-5.92838624190836
61,10,2016-11-03,66.7634328610513,72.7,0.988039638953516,-5.93656713894869
61,11,2016-11-04,65.9649180993305,74,0.988039638953516,-8.03508190066954
61,12,2016-11-05,65.1759538624607,74.2,0.988039638953516,-9.02404613753926
61,13,2016-11-06,64.3964259227167,74,0.988039638953516,-9.60357407728326
61,14,2016-11-07,63.6262214185779,72.9,0.988039638953516,-9.27377858142211
61,15,2016-11-08,62.8652288383882,72.7,0.988039638953516,-9.83477116161182
63,1,2017-06-27,154.349758299545,151,0.976897204427499,3.34975829954479
63,2,2017-06-28,150.783847386885,147,0.976897204427499,3.78384738688544
63,3,2017-06-29,147.300318985071,143,0.976897204427499,4.30031898507099
63,4,2017-06-30,143.897269827795,142,0.976897204427499,1.89726982779467
63,5,2017-07-01,140.572840619522,144,0.976897204427499,-3.42715938047795
63,6,2017-07-02,137.325215019643,139,0.976897204427499,-1.67478498035655
63,7,2017-07-03,134.152618650095,132,0.976897204427499,2.15261865009484
63,8,2017-07-04,131.053318125906,129,0.976897204427499,2.05331812590597
63,9,2017-07-05,128.025620108145,136,0.976897204427499,-7.97437989185482
63,10,2017-07-06,125.067870378744,131,0.976897204427499,-5.932129621256
63,11,2017-07-07,122.178452936696,125,0.976897204427499,-2.82154706330421
63,12,2017-07-08,119.355789115135,121,0.976897204427499,-1.64421088486515
63,13,2017-07-09,116.598336718813,118,0.976897204427499,-1.4016632811867
63,14,2017-07-10,113.904589181505,114,0.976897204427499,-0.095410818495111
63,15,2017-07-11,111.273074742875,111,0.976897204427499,0.273074742874854
64,1,2017-08-22,98.3774446297738,97.9,0.983774446297738,0.477444629773771
64,2,2017-08-23,96.7812161188421,94.7,0.983774446297738,2.08121611884206
64,3,2017-08-24,95.2108872993355,92,0.983774446297738,3.21088729933554
64,4,2017-08-25,93.6660379344201,89.4,0.983774446297738,4.26603793442014
64,5,2017-08-26,92.1462546058371,88.1,0.983774446297738,4.04625460583708
64,6,2017-08-27,90.6511306032677,90.7,0.983774446297738,-0.0488693967322575
64,7,2017-08-28,89.1802658154936,88,0.983774446297738,1.18026581549364
64,8,2017-08-29,87.7332666233223,87.4,0.983774446297738,0.333266623322316
64,9,2017-08-30,86.3097457942507,87.4,0.983774446297738,-1.09025420574928
64,10,2017-08-31,84.9093223788375,87,0.983774446297738,-2.09067762116248
64,11,2017-09-01,83.531621608757,98.5,0.983774446297738,-14.968378391243
64,12,2017-09-02,82.1762747965071,103,0.983774446297738,-20.8237252034929
64,13,2017-09-03,80.8429192367445,95.7,0.983774446297738,-14.8570807632555
64,14,2017-09-04,79.531198109221,89.9,0.983774446297738,-10.368801890779
64,15,2017-09-05,78.2407603832946,86.6,0.983774446297738,-8.35923961670538
67,1,2017-11-24,96.5365659859334,97.6,0.984062854086987,-1.06343401406654
67,2,2017-11-25,94.9980486478745,95.1,0.984062854086987,-0.101951352125525
67,3,2017-11-26,93.4840508851218,94.7,0.984062854086987,-1.2159491148782
67,4,2017-11-27,91.9941819256261,92.5,0.984062854086987,-0.505818074373877
67,5,2017-11-28,90.5280572251292,90.7,0.984062854086987,-0.171942774870814
